s,f,all,label
0.94139206,1.42059490,2.36198700,0.00000000
0.57019170,1.18460390,1.75479560,0.00000000
1.39315030,1.33208540,2.72523570,0.00000000
0.34019667,0.76927817,1.10947490,0.00000000
0.50398165,1.18434880,1.68833040,0.00000000
0.19270909,1.44315240,1.63586150,0.00000000
0.49959546,0.81378240,1.31337790,0.00000000
0.09535889,0.46460554,0.55996440,0.00000000
0.50384170,0.59445363,1.09829530,0.00000000
0.16272920,1.31881770,1.48154690,0.00000000
0.69003410,1.50467010,2.19470430,0.00000000
0.44525218,1.33574510,1.78099730,0.00000000
0.36692414,0.89040124,1.25732540,0.00000000
0.21646588,0.58579147,0.80225736,0.00000000
0.92053735,1.37900470,2.29954200,0.00000000
0.78383870,1.21322150,1.99706030,0.00000000
0.44577208,1.29241550,1.73818760,0.00000000
0.32613400,0.59412074,0.92025470,0.00000000
0.32343906,1.78317570,2.10661480,0.00000000
0.43002957,0.79090570,1.22093530,0.00000000
0.27394340,0.64501300,0.91895640,0.00000000
0.62380320,0.70020956,1.32401280,0.00000000
0.25366536,0.38431332,0.63797870,0.00000000
0.17521153,0.53114665,0.70635820,0.00000000
0.51652810,0.80967474,1.32620290,0.00000000
0.23486204,1.17354330,1.40840540,0.00000000
0.16425747,0.36831410,0.53257155,0.00000000
0.20119384,0.75583630,0.95703020,0.00000000
0.46088094,0.70154023,1.16242120,0.00000000
0.56949320,0.89676696,1.46626020,0.00000000
0.37869078,0.72290140,1.10159220,0.00000000
0.45975962,0.63318205,1.09294160,0.00000000
0.40756840,1.42679310,1.83436160,0.00000000
0.19938052,0.56735003,0.76673055,0.00000000
0.31473430,0.83610463,1.15083900,0.00000000
0.23326176,0.65701650,0.89027830,0.00000000
0.67757160,1.55411120,2.23168280,0.00000000
0.39763520,0.98654630,1.38418150,0.00000000
0.23336984,0.98113270,1.21450260,0.00000000
0.51916385,1.20942690,1.72859070,0.00000000
0.23184267,0.58397210,0.81581473,0.00000000
0.94077470,1.40902690,2.34980150,0.00000000
0.43442988,0.22526869,0.65969860,0.00000000
0.17161090,0.49273747,0.66434836,0.00000000
1.27826390,1.36427320,2.64253700,0.00000000
0.34474325,0.93541170,1.28015500,0.00000000
0.20409806,0.94930060,1.15339860,0.00000000
0.13233137,0.75537676,0.88770810,0.00000000
0.47651222,1.44723840,1.92375060,0.00000000
0.77968305,1.48206190,2.26174500,0.00000000
0.41987732,1.04800630,1.46788360,0.00000000
0.35467310,0.65626290,1.01093600,0.00000000
0.32264000,0.80365634,1.12629630,0.00000000
0.96070080,0.86351690,1.82421780,0.00000000
0.54301290,1.35570360,1.89871640,0.00000000
1.05361100,1.34282710,2.39643810,0.00000000
0.13292724,0.41298676,0.54591400,0.00000000
0.61959880,1.24567690,1.86527560,0.00000000
0.99348890,0.79923177,1.79272070,0.00000000
0.30641946,1.18953650,1.49595600,0.00000000
0.61264837,0.87037590,1.48302420,0.00000000
0.68775487,1.42009260,2.10784750,0.00000000
0.24778213,0.41295916,0.66074127,0.00000000
0.49672657,1.35197880,1.84870530,0.00000000
0.09313584,0.44329864,0.53643450,0.00000000
1.01775090,1.41484270,2.43259360,0.00000000
0.54146590,1.41948930,1.96095510,0.00000000
0.11435424,0.38909563,0.50344986,0.00000000
0.36403257,1.34355660,1.70758910,0.00000000
0.50732480,0.96705335,1.47437810,0.00000000
0.16580003,0.41539100,0.58119106,0.00000000
0.23423225,0.16219033,0.39642256,0.00000000
0.45413044,1.15595270,1.61008310,0.00000000
0.55571520,1.35137930,1.90709450,0.00000000
0.46311796,0.99261606,1.45573400,0.00000000
0.33284095,1.04865660,1.38149750,0.00000000
0.47601494,0.78433470,1.26034960,0.00000000
0.32871556,1.16695000,1.49566560,0.00000000
0.87793124,1.39248090,2.27041200,0.00000000
0.10028143,0.70348010,0.80376154,0.00000000
0.37615988,1.35300420,1.72916410,0.00000000
0.41517207,1.11916590,1.53433800,0.00000000
0.59519230,1.14382640,1.73901870,0.00000000
0.42599833,0.93408730,1.36008560,0.00000000
0.19627525,0.89013976,1.08641500,0.00000000
0.99264180,1.43629860,2.42894030,0.00000000
0.20056550,0.99084556,1.19141100,0.00000000
0.51470804,0.94454360,1.45925160,0.00000000
0.16498385,0.79435390,0.95933780,0.00000000
0.68282926,1.51369670,2.19652600,0.00000000
0.20526335,0.57412450,0.77938783,0.00000000
0.72905030,1.42082670,2.14987700,0.00000000
0.15464564,1.07034500,1.22499070,0.00000000
0.93948090,1.41471580,2.35419650,0.00000000
0.52290410,1.11629570,1.63919970,0.00000000
0.21947388,0.45148143,0.67095530,0.00000000
0.59941940,1.50944020,2.10885950,0.00000000
0.27607550,1.14299230,1.41906770,0.00000000
0.14258862,1.40458750,1.54717610,0.00000000
0.22920163,1.37071540,1.59991700,0.00000000
0.91243416,1.35002450,2.26245860,0.00000000
0.35883224,1.03287200,1.39170420,0.00000000
0.30521190,1.03070840,1.33592030,0.00000000
0.81841177,0.70111114,1.51952290,0.00000000
0.25606140,1.05318090,1.30924240,0.00000000
0.12398084,0.35390073,0.47788158,0.00000000
0.03806753,0.81417096,0.85223850,0.00000000
0.57062230,1.28313920,1.85376160,0.00000000
0.30370754,0.89248190,1.19618940,0.00000000
0.13588057,0.66438880,0.80026937,0.00000000
0.08136194,0.57957020,0.66093210,0.00000000
1.26656080,1.39429510,2.66085580,0.00000000
0.26393560,0.88490320,1.14883880,0.00000000
0.26237154,0.88183810,1.14420960,0.00000000
0.71707000,1.22710230,1.94417230,0.00000000
1.08574800,1.35257970,2.43832780,0.00000000
0.29333442,0.86688185,1.16021630,0.00000000
0.73879550,0.99952970,1.73832520,0.00000000
0.18587760,0.44866297,0.63454056,0.00000000
0.10874049,0.37558478,0.48432526,0.00000000
0.12542150,0.98595345,1.11137500,0.00000000
0.35344592,0.59598600,0.94943190,0.00000000
0.11475550,0.23449719,0.34925270,0.00000000
0.59303546,1.20136790,1.79440330,0.00000000
0.57641560,0.90438050,1.48079610,0.00000000
0.61601550,1.20288960,1.81890510,0.00000000
0.51744676,1.07978370,1.59723040,0.00000000
0.26325428,0.77973330,1.04298760,0.00000000
0.77278880,1.61236770,2.38515660,0.00000000
0.48648793,1.02344700,1.50993490,0.00000000
0.38967156,0.70979920,1.09947070,0.00000000
0.29263732,0.63426006,0.92689740,0.00000000
0.67727166,1.46714930,2.14442090,0.00000000
0.47806096,1.42162370,1.89968470,0.00000000
0.35761170,1.12904520,1.48665690,0.00000000
0.69632820,1.29728200,1.99361010,0.00000000
0.52982890,0.53933960,1.06916860,0.00000000
0.34374702,0.80885830,1.15260530,0.00000000
0.51017960,1.59867530,2.10885480,0.00000000
0.57694560,1.54808270,2.12502840,0.00000000
0.93985760,1.25629280,2.19615030,0.00000000
0.39302868,1.15300510,1.54603390,0.00000000
0.50276595,1.38574860,1.88851450,0.00000000
0.30595422,1.05438020,1.36033440,0.00000000
0.29078215,0.86743116,1.15821340,0.00000000
0.17186865,0.22504278,0.39691144,0.00000000
0.62440530,1.31854390,1.94294930,0.00000000
0.51577290,1.46283420,1.97860720,0.00000000
0.64006746,1.12367680,1.76374420,0.00000000
0.10945253,0.39884670,0.50829923,0.00000000
0.37309760,1.40322020,1.77631780,0.00000000
0.95921975,1.13166310,2.09088280,0.00000000
0.53511160,1.33681940,1.87193110,0.00000000
0.38397938,0.81311035,1.19708970,0.00000000
0.28905790,1.32528190,1.61433980,0.00000000
0.28637460,1.07406090,1.36043550,0.00000000
0.22736678,0.97183967,1.19920650,0.00000000
0.69119805,1.43503900,2.12623720,0.00000000
0.67859846,1.51445820,2.19305660,0.00000000
0.30219370,0.88622560,1.18841930,0.00000000
0.40103245,1.37422860,1.77526100,0.00000000
0.32669002,0.86783046,1.19452050,0.00000000
0.66238610,0.87214670,1.53453280,0.00000000
0.36424005,0.89158994,1.25583000,0.00000000
0.51239500,1.16197250,1.67436750,0.00000000
0.40021852,0.60256170,1.00278020,0.00000000
0.33393670,1.13484610,1.46878280,0.00000000
0.68719060,1.07053980,1.75773050,0.00000000
0.55838650,0.97802650,1.53641300,0.00000000
0.77324360,0.78659170,1.55983530,0.00000000
0.36222875,1.01390830,1.37613700,0.00000000
0.55608840,1.27767920,1.83376770,0.00000000
0.35274118,1.03100780,1.38374900,0.00000000
0.37078860,0.32150790,0.69229650,0.00000000
0.50417390,1.07016610,1.57434000,0.00000000
0.30377590,0.41048610,0.71426200,0.00000000
0.21734026,1.64204170,1.85938190,0.00000000
0.26853380,0.97953725,1.24807110,0.00000000
0.42359957,1.11599520,1.53959480,0.00000000
0.43655664,1.06034600,1.49690270,0.00000000
0.47008380,1.39102350,1.86110730,0.00000000
0.25853232,0.32668210,0.58521440,0.00000000
0.46096660,1.29606880,1.75703540,0.00000000
0.23272914,0.72537420,0.95810336,0.00000000
0.24999705,1.02651190,1.27650890,0.00000000
0.38215294,1.11057050,1.49272350,0.00000000
0.61286130,0.92273810,1.53559940,0.00000000
0.36637396,1.26515360,1.63152770,0.00000000
0.41064122,1.03963300,1.45027420,0.00000000
0.56016517,0.51725070,1.07741600,0.00000000
0.32486360,1.40690930,1.73177290,0.00000000
0.23214471,0.71936300,0.95150770,0.00000000
0.25800708,1.52134990,1.77935700,0.00000000
0.36320063,1.02880240,1.39200300,0.00000000
0.08691375,0.94324094,1.03015470,0.00000000
0.40297964,1.41323890,1.81621850,0.00000000
0.13788547,1.02906080,1.16694630,0.00000000
0.78862130,1.43899850,2.22761960,0.00000000
0.27516255,0.50236446,0.77752700,0.00000000
0.76171210,1.35927410,2.12098620,0.00000000
0.70167860,1.18744660,1.88912510,0.00000000
0.49920803,1.23260140,1.73180940,0.00000000
0.80894470,0.66981130,1.47875600,0.00000000
0.10357519,0.67930186,0.78287700,0.00000000
0.26878762,1.64285950,1.91164710,0.00000000
0.33241856,0.66091860,0.99333715,0.00000000
0.36627430,1.25078940,1.61706380,0.00000000
0.88988120,0.58032720,1.47020840,0.00000000
0.42589226,1.26354150,1.68943370,0.00000000
0.25495315,0.25789118,0.51284430,0.00000000
0.19849922,1.02291110,1.22141030,0.00000000
0.36686403,0.67158660,1.03845060,0.00000000
0.10740012,0.68946797,0.79686810,0.00000000
0.18190940,1.04791150,1.22982100,0.00000000
0.09102529,0.48096895,0.57199425,0.00000000
0.15592545,0.79330830,0.94923380,0.00000000
0.63385140,1.15517660,1.78902800,0.00000000
0.43665650,1.09894430,1.53560080,0.00000000
0.52696160,1.14528700,1.67224860,0.00000000
0.74793660,1.50153960,2.24947620,0.00000000
0.56502515,1.27441050,1.83943560,0.00000000
0.68356556,1.28008330,1.96364880,0.00000000
0.47849920,1.48362650,1.96212570,0.00000000
0.24208693,0.79343516,1.03552210,0.00000000
0.38917783,0.71613210,1.10531000,0.00000000
0.44447583,0.65442690,1.09890270,0.00000000
0.18288880,0.75075305,0.93364185,0.00000000
0.15226416,0.45090008,0.60316426,0.00000000
0.32843062,1.37592730,1.70435800,0.00000000
0.66057970,1.06639430,1.72697400,0.00000000
0.23238403,1.00846050,1.24084450,0.00000000
0.36421686,0.68216896,1.04638580,0.00000000
0.39984680,0.83687556,1.23672240,0.00000000
0.55851450,1.30164580,1.86016020,0.00000000
0.39461455,1.19168950,1.58630410,0.00000000
0.27162490,1.34939120,1.62101610,0.00000000
0.65899175,1.05572200,1.71471380,0.00000000
0.30596536,0.49985410,0.80581945,0.00000000
1.23445050,1.51873520,2.75318570,0.00000000
0.30748170,1.53475400,1.84223580,0.00000000
0.06512085,0.51982300,0.58494390,0.00000000
0.46745533,1.55957650,2.02703200,0.00000000
0.45718157,1.01630900,1.47349060,0.00000000
0.23548873,0.33283505,0.56832380,0.00000000
0.49388644,0.78934280,1.28322920,0.00000000
0.43144208,0.66741335,1.09885550,0.00000000
0.36778054,0.45562232,0.82340290,0.00000000
0.34062228,1.22420400,1.56482630,0.00000000
0.61409360,1.38293910,1.99703260,0.00000000
0.56049657,1.19629220,1.75678870,0.00000000
0.44772820,1.03230480,1.48003290,0.00000000
0.35072225,0.99952950,1.35025170,0.00000000
0.40669960,0.96371890,1.37041850,0.00000000
0.36447138,1.03585360,1.40032510,0.00000000
0.54732835,1.29981100,1.84713940,0.00000000
0.35502070,1.21679210,1.57181290,0.00000000
0.42140687,1.31741990,1.73882680,0.00000000
0.31218624,0.92132160,1.23350790,0.00000000
0.22508526,0.77647233,1.00155760,0.00000000
0.40845105,1.17340390,1.58185490,0.00000000
0.37557340,0.93942666,1.31500000,0.00000000
0.66445565,1.38803280,2.05248830,0.00000000
0.57057950,1.45557960,2.02615930,0.00000000
0.28421554,0.85253423,1.13674970,0.00000000
0.69678650,1.51707500,2.21386150,0.00000000
0.31678477,1.39359680,1.71038150,0.00000000
0.12290033,0.26569462,0.38859496,0.00000000
0.17703979,0.91311055,1.09015040,0.00000000
0.43319060,0.92698170,1.36017230,0.00000000
0.13315098,0.92385674,1.05700770,0.00000000
0.72510790,0.74722170,1.47232960,0.00000000
0.15603542,0.40380523,0.55984070,0.00000000
0.49104170,1.12390200,1.61494360,0.00000000
0.14640376,0.69070077,0.83710456,0.00000000
0.38507090,0.67545040,1.06052120,0.00000000
0.28229450,0.73149630,1.01379080,0.00000000
0.47922570,1.09696610,1.57619190,0.00000000
0.26163656,0.59459910,0.85623570,0.00000000
0.14205298,0.16909322,0.31114620,0.00000000
0.28629050,1.05161380,1.33790430,0.00000000
0.26089980,1.29035160,1.55125140,0.00000000
0.23326804,1.20022550,1.43349350,0.00000000
0.27364546,1.16660740,1.44025280,0.00000000
0.77254930,1.44302800,2.21557710,0.00000000
0.80671450,1.52025490,2.32696940,0.00000000
0.86734843,1.45332730,2.32067580,0.00000000
0.48247942,1.14774040,1.63021980,0.00000000
0.37043592,0.79871094,1.16914690,0.00000000
0.24669412,0.63781600,0.88451016,0.00000000
0.27655718,0.51908910,0.79564630,0.00000000
0.25107280,1.28434350,1.53541620,0.00000000
0.90408650,1.51870270,2.42278900,0.00000000
0.43225870,1.01195450,1.44421330,0.00000000
0.85134890,1.83339080,2.68473960,0.00000000
0.17275737,0.59948040,0.77223780,0.00000000
0.29697530,1.15033100,1.44730640,0.00000000
0.32117435,0.33274835,0.65392270,0.00000000
0.35426880,0.85054080,1.20480970,0.00000000
0.31515682,0.59442540,0.90958220,0.00000000
0.64692650,1.19232250,1.83924900,0.00000000
0.58085630,1.74064890,2.32150500,0.00000000
0.41794273,1.00120390,1.41914670,0.00000000
0.08305340,0.55305195,0.63610536,0.00000000
0.35475594,1.24761090,1.60236690,0.00000000
0.36368018,0.55152947,0.91520965,0.00000000
0.16213440,1.15426970,1.31640410,0.00000000
1.08140730,1.27876730,2.36017470,0.00000000
0.34213220,0.72906990,1.07120200,0.00000000
0.29563950,1.05845390,1.35409340,0.00000000
0.17761342,0.51358855,0.69120200,0.00000000
0.17117050,0.50250460,0.67367506,0.00000000
0.38921470,1.41915290,1.80836750,0.00000000
0.20396736,0.94637230,1.15033960,0.00000000
0.46151477,0.91329910,1.37481380,0.00000000
0.50030273,0.92004710,1.42034980,0.00000000
0.34003115,0.89262550,1.23265670,0.00000000
0.42762390,0.98653180,1.41415570,0.00000000
0.37718248,1.29775040,1.67493280,0.00000000
0.23764512,0.99252780,1.23017290,0.00000000
0.30374363,0.48140344,0.78514710,0.00000000
0.90737736,1.58192590,2.48930300,0.00000000
0.75028455,1.57338290,2.32366750,0.00000000
0.97102080,1.44395430,2.41497520,0.00000000
0.32568390,0.59424250,0.91992640,0.00000000
0.16121050,0.72850406,0.88971460,0.00000000
0.16542761,1.06555870,1.23098620,0.00000000
0.30650145,1.02256360,1.32906510,0.00000000
0.54776780,1.42669070,1.97445850,0.00000000
0.77924454,1.20082710,1.98007170,0.00000000
0.27710426,0.92526734,1.20237160,0.00000000
1.51054910,1.29893090,2.80948000,0.00000000
0.34929976,1.10575390,1.45505370,0.00000000
0.41669393,0.56906587,0.98575980,0.00000000
0.28220057,1.61110060,1.89330110,0.00000000
0.56692280,1.66713300,2.23405580,0.00000000
0.70796850,1.27475510,1.98272360,0.00000000
0.21016178,0.67932880,0.88949060,0.00000000
0.09291315,0.68125320,0.77416635,0.00000000
0.52915215,1.46092830,1.99008050,0.00000000
0.28458790,0.17845172,0.46303960,0.00000000
0.42012644,0.76539284,1.18551920,0.00000000
0.22453456,1.61177360,1.83630810,0.00000000
0.16667230,0.87646460,1.04313700,0.00000000
0.22860658,1.11165240,1.34025900,0.00000000
0.34280914,0.93692680,1.27973590,0.00000000
0.37869233,1.31106280,1.68975520,0.00000000
0.49282917,0.55031160,1.04314080,0.00000000
0.20657535,1.18645270,1.39302810,0.00000000
0.43581650,1.05914640,1.49496290,0.00000000
0.04742446,0.34030180,0.38772628,0.00000000
0.57455460,1.12314010,1.69769480,0.00000000
0.71347330,1.34480500,2.05827830,0.00000000
0.20872849,1.27948980,1.48821830,0.00000000
0.07621854,0.54194570,0.61816424,0.00000000
0.38244516,1.33117590,1.71362110,0.00000000
0.69048285,1.26318000,1.95366290,0.00000000
0.26430413,0.66063500,0.92493916,0.00000000
0.26044682,0.90655820,1.16700510,0.00000000
0.27166808,0.83595467,1.10762270,0.00000000
0.40111000,1.51335820,1.91446830,0.00000000
0.23845871,1.20593520,1.44439400,0.00000000
1.04251520,1.49294770,2.53546290,0.00000000
0.17263065,0.82705830,0.99968900,0.00000000
0.28293586,1.32148810,1.60442400,0.00000000
0.29991102,1.15412570,1.45403670,0.00000000
0.67323930,1.49748750,2.17072680,0.00000000
0.44778636,1.12472750,1.57251380,0.00000000
0.39685020,1.04701570,1.44386590,0.00000000
0.54976700,1.58517410,2.13494100,0.00000000
0.08779893,0.47119150,0.55899040,0.00000000
0.27092370,0.56989366,0.84081733,0.00000000
0.30377924,1.25271940,1.55649860,0.00000000
0.58829800,0.34318990,0.93148790,0.00000000
0.37793440,1.09360230,1.47153660,0.00000000
0.14515232,0.64734960,0.79250190,0.00000000
0.48698187,1.34991770,1.83689950,0.00000000
0.22468397,0.31814545,0.54282940,0.00000000
0.15746151,1.19912420,1.35658570,0.00000000
0.11265689,1.12638380,1.23904060,0.00000000
0.19194818,0.34933390,0.54128206,0.00000000
0.51535666,1.34096420,1.85632090,0.00000000
0.19259033,0.45550448,0.64809480,0.00000000
0.05808276,0.72710980,0.78519255,0.00000000
0.08396243,0.99561520,1.07957760,0.00000000
0.31562090,0.74222270,1.05784370,0.00000000
1.53904300,1.23981210,2.77885500,0.00000000
0.28218862,1.19266600,1.47485470,0.00000000
0.53044210,0.87977815,1.41022030,0.00000000
0.47422856,1.38115050,1.85537910,0.00000000
0.37365920,1.49750150,1.87116070,0.00000000
0.77073616,1.33741640,2.10815260,0.00000000
0.50337636,1.39435240,1.89772880,0.00000000
0.92581300,1.70695330,2.63276620,0.00000000
0.44336957,0.84711150,1.29048110,0.00000000
0.71168540,1.42751280,2.13919830,0.00000000
0.33447550,1.45634350,1.79081900,0.00000000
0.35823885,0.55347670,0.91171550,0.00000000
0.33153987,0.94613236,1.27767230,0.00000000
0.33645710,1.24060710,1.57706430,0.00000000
0.06610832,0.70331335,0.76942170,0.00000000
0.03774041,0.37731278,0.41505320,0.00000000
0.39529112,0.68211250,1.07740370,0.00000000
0.27787520,0.89072746,1.16860270,0.00000000
0.45479510,0.91136720,1.36616230,0.00000000
0.15909947,1.21590100,1.37500050,0.00000000
0.36818445,0.48552350,0.85370790,0.00000000
0.51829770,0.86399800,1.38229560,0.00000000
0.35535850,0.91964200,1.27500050,0.00000000
0.46119198,0.86837860,1.32957050,0.00000000
0.63670190,1.05582110,1.69252300,0.00000000
0.24961671,0.57109344,0.82071020,0.00000000
0.54825497,1.49556110,2.04381600,0.00000000
0.31034756,0.87155163,1.18189920,0.00000000
0.90541536,1.34715840,2.25257370,0.00000000
0.71912750,1.36408620,2.08321360,0.00000000
0.43294570,1.00821730,1.44116310,0.00000000
0.25920996,0.66740320,0.92661320,0.00000000
0.38898790,0.97548604,1.36447390,0.00000000
0.32074025,0.83232987,1.15307010,0.00000000
0.89536380,0.72125447,1.61661830,0.00000000
0.41052482,1.61841460,2.02893950,0.00000000
0.36711425,0.56750870,0.93462294,0.00000000
0.44858822,0.83431000,1.28289820,0.00000000
0.48123430,0.77974680,1.26098110,0.00000000
1.04970190,1.40039010,2.45009200,0.00000000
0.47365117,0.59271115,1.06636240,0.00000000
1.24442060,1.46845650,2.71287730,0.00000000
0.37575588,0.72292040,1.09867630,0.00000000
0.27049604,0.81068650,1.08118260,0.00000000
0.26671880,0.87825245,1.14497130,0.00000000
0.62974430,1.13139710,1.76114140,0.00000000
0.60860800,1.67164250,2.28025050,0.00000000
0.13397947,0.98270255,1.11668200,0.00000000
0.13156901,1.15022000,1.28178910,0.00000000
0.17691138,1.15427020,1.33118150,0.00000000
0.15654702,0.42444026,0.58098730,0.00000000
0.53116930,1.43075920,1.96192850,0.00000000
0.37861156,0.89469980,1.27331140,0.00000000
0.67172325,1.53624080,2.20796400,0.00000000
0.44560130,0.83908916,1.28469050,0.00000000
0.10529932,0.20515908,0.31045842,0.00000000
0.08182950,0.88547880,0.96730830,0.00000000
0.78303826,0.82378143,1.60681960,0.00000000
0.32523727,0.76190740,1.08714460,0.00000000
0.05149851,0.07754349,0.12904200,0.00000000
0.38205970,0.87866855,1.26072820,0.00000000
0.28722313,1.03470540,1.32192850,0.00000000
0.42112580,1.02659520,1.44772100,0.00000000
0.48334044,1.16022650,1.64356680,0.00000000
0.20404427,0.35945110,0.56349534,0.00000000
0.13610128,0.49946854,0.63556980,0.00000000
0.42370140,1.02803330,1.45173470,0.00000000
0.39119405,0.80502164,1.19621560,0.00000000
0.27876285,0.21547782,0.49424067,0.00000000
0.33855012,0.98709714,1.32564720,0.00000000
0.22639887,0.90843080,1.13482960,0.00000000
0.28283030,0.82783526,1.11066560,0.00000000
0.93450195,1.21398530,2.14848730,0.00000000
0.31683153,1.40895810,1.72578950,0.00000000
1.19990620,1.34987450,2.54978080,0.00000000
0.95104116,1.36656830,2.31760950,0.00000000
0.68735164,1.05456530,1.74191690,0.00000000
0.57069564,0.53354377,1.10423950,0.00000000
0.28147244,0.93497800,1.21645050,0.00000000
0.80411065,1.30178600,2.10589650,0.00000000
0.72461665,1.14538850,1.87000510,0.00000000
0.28839070,1.29276100,1.58115170,0.00000000
0.85642684,1.40710620,2.26353300,0.00000000
0.37556610,1.08463340,1.46019950,0.00000000
0.31686920,0.88146675,1.19833590,0.00000000
0.70670090,1.29125100,1.99795190,0.00000000
0.17403528,0.56894195,0.74297726,0.00000000
0.41440850,1.34608150,1.76049000,0.00000000
0.28288707,0.73663545,1.01952250,0.00000000
0.31468037,0.87788610,1.19256650,0.00000000
0.33047888,0.99248224,1.32296110,0.00000000
0.76262580,0.80019240,1.56281830,0.00000000
0.23110195,0.48218232,0.71328425,0.00000000
0.37373012,1.65530300,2.02903320,0.00000000
0.12281782,1.00365230,1.12647020,0.00000000
0.84979063,1.16159960,2.01139020,0.00000000
0.44032910,0.39120610,0.83153520,0.00000000
0.12846027,1.11948320,1.24794350,0.00000000
0.45562714,0.99052835,1.44615550,0.00000000
0.71445036,1.14177570,1.85622610,0.00000000
0.07758306,0.33175030,0.40933335,0.00000000
1.11909020,1.29697670,2.41606700,0.00000000
0.37447605,1.37818200,1.75265810,0.00000000
0.13017847,0.81121410,0.94139254,0.00000000
0.27471015,0.79842913,1.07313930,0.00000000
0.90304870,1.78031900,2.68336770,0.00000000
0.51836616,1.00011810,1.51848440,0.00000000
0.26933667,1.47369490,1.74303160,0.00000000
0.30383340,0.69301903,0.99685240,0.00000000
0.30834170,0.44848663,0.75682830,0.00000000
0.18483904,0.76405585,0.94889486,0.00000000
0.26706046,1.16812970,1.43519020,0.00000000
0.07768454,0.18372887,0.26141343,0.00000000
0.32225645,0.46796020,0.79021670,0.00000000
0.20113490,0.17079113,0.37192604,0.00000000
0.13144411,1.06661750,1.19806160,0.00000000
0.41747707,0.80953526,1.22701240,0.00000000
0.29770893,0.96739290,1.26510190,0.00000000
0.54377860,1.50925140,2.05303000,0.00000000
0.13335112,0.35649014,0.48984125,0.00000000
0.44141730,1.11210870,1.55352600,0.00000000
0.50374365,1.47267160,1.97641530,0.00000000
0.15056045,0.79174900,0.94230944,0.00000000
0.24252817,0.71736455,0.95989275,0.00000000
0.09446057,1.06128320,1.15574380,0.00000000
1.06664550,1.38682720,2.45347260,0.00000000
0.43714145,1.61672770,2.05386920,0.00000000
0.36371002,1.15249730,1.51620730,0.00000000
1.28592410,1.29161820,2.57754230,0.00000000
0.98472170,1.50863780,2.49335960,0.00000000
0.22843067,0.78640836,1.01483900,0.00000000
0.43660176,1.77276920,2.20937100,0.00000000
0.82377760,1.51006100,2.33383870,0.00000000
0.37318780,0.65513630,1.02832410,0.00000000
0.50628350,1.49204270,1.99832620,0.00000000
0.22130793,0.22903985,0.45034778,0.00000000
0.27985352,1.42152640,1.70138000,0.00000000
0.45208943,1.42769050,1.87977990,0.00000000
0.37586552,1.11229350,1.48815900,0.00000000
0.19326320,0.84508030,1.03834350,0.00000000
0.20249213,0.90394150,1.10643360,0.00000000
0.68335140,1.21297000,1.89632140,0.00000000
0.43294486,0.99528736,1.42823220,0.00000000
0.51584166,1.28808860,1.80393030,0.00000000
0.23165987,0.63153000,0.86318990,0.00000000
0.66516200,1.51232660,2.17748860,0.00000000
0.88679284,1.41986540,2.30665830,0.00000000
0.40314230,0.47181013,0.87495244,0.00000000
0.56016433,1.06826410,1.62842850,0.00000000
0.22498232,0.79260886,1.01759120,0.00000000
0.36643136,0.85316694,1.21959830,0.00000000
0.51613510,0.37486613,0.89100120,0.00000000
0.31594437,0.90220220,1.21814660,0.00000000
0.75656265,1.86003390,2.61659650,0.00000000
0.18933244,0.86200630,1.05133880,0.00000000
0.40855545,0.50697374,0.91552920,0.00000000
0.20545444,0.21723157,0.42268600,0.00000000
1.20209310,1.60293590,2.80502900,0.00000000
0.49495970,1.06237750,1.55733720,0.00000000
0.38030670,1.16115070,1.54145740,0.00000000
0.33474028,1.53599450,1.87073480,0.00000000
0.19360152,0.94280890,1.13641050,0.00000000
0.45631516,0.24308176,0.69939690,0.00000000
0.86963284,1.47497580,2.34460880,0.00000000
1.02285300,0.62218010,1.64503310,0.00000000
0.54976940,1.53275440,2.08252380,0.00000000
0.29793772,0.88785076,1.18578850,0.00000000
0.29158410,0.84599245,1.13757660,0.00000000
0.19278793,0.39575896,0.58854690,0.00000000
1.16843550,1.62699140,2.79542680,0.00000000
0.28071090,0.38342965,0.66414060,0.00000000
0.38491390,1.31540800,1.70032190,0.00000000
0.57949520,0.90733720,1.48683240,0.00000000
0.28867337,0.91782370,1.20649710,0.00000000
0.19544339,0.57183737,0.76728076,0.00000000
0.19892186,1.73761390,1.93653580,0.00000000
0.92765260,1.21522580,2.14287850,0.00000000
0.46903926,1.12351400,1.59255340,0.00000000
0.31967193,0.28070140,0.60037330,0.00000000
0.73667700,1.02729150,1.76396850,0.00000000
0.39019096,0.43803555,0.82822650,0.00000000
0.74285686,1.54142760,2.28428460,0.00000000
0.19800556,0.50277530,0.70078087,0.00000000
0.14342687,0.69175770,0.83518460,0.00000000
0.22244322,0.99240500,1.21484830,0.00000000
0.51056385,0.88407760,1.39464140,0.00000000
0.65199420,1.55048700,2.20248130,0.00000000
0.56370280,1.22750500,1.79120780,0.00000000
0.51469934,1.01556190,1.53026130,0.00000000
0.24403320,0.50353210,0.74756530,0.00000000
0.36300555,1.32446200,1.68746760,0.00000000
0.18126935,0.97354830,1.15481760,0.00000000
0.51106960,0.98353946,1.49460910,0.00000000
0.43381190,1.22751550,1.66132740,0.00000000
0.85524654,1.47784090,2.33308740,0.00000000
0.33138922,1.15579270,1.48718190,0.00000000
0.27648340,1.23507490,1.51155830,0.00000000
0.22555290,0.68963397,0.91518690,0.00000000
